dt dx dy dz dyaw dpitch wx wy wz ax ay az gx gy gz gqw gqx gqy gqz
0.11004901  0.72189546 0.00681516 0.01387302 -0.00262315 -0.00188116 -0.00034150  -0.00579755 -0.01528767 -0.04088320 -0.03282741 -0.39613348 10.39989090  -41.05585098 -161.17611694 4.68957567 0.69693375 -0.02799802 -0.00763342 -0.71654809
0.09990716  0.71605366 0.00287132 0.00612794 -0.00190057 -0.00198216 0.00264845  -0.00139392 -0.02035010 -0.02625754 -0.01059264 -0.07618812 9.50053406  -41.07213211 -161.89076233 4.73196220 0.69628197 -0.02777954 -0.00929976 -0.71717030
0.10997295  0.72101235 0.00523085 0.01006467 0.00032604 0.00129905 0.00352728  0.02055778 -0.01797347 -0.01970430 0.05811124 -0.08889260 9.92154121  -41.08742905 -162.61010742 4.77994347 0.69645190 -0.02608706 -0.01010755 -0.71705794
0.10001707  0.71864456 0.00627770 0.01380946 0.00368501 0.00411035 0.00268455  0.03092365 0.01416330 0.00337264 0.04171278 0.02723294 10.60804081  -41.10134888 -163.32699585 4.83059788 0.69782352 -0.02369789 -0.00958623 -0.71581340
0.09998393  0.71012396 0.01259670 0.01628267 0.00710813 0.00074777 0.00141805  0.02532891 0.03170465 0.03283467 -0.22394766 0.56570584 9.92397594  -41.10615158 -164.03565979 4.88020802 0.70038313 -0.02296853 -0.00974586 -0.71333086
0.11006403  0.70099956 0.00947528 0.01287755 0.01084260 -0.00122037 0.00345317  0.01618734 0.00441605 0.06368432 -0.24181390 0.59289265 9.34223461  -41.10896301 -164.73538208 4.92543697 0.70427346 -0.02223800 -0.01127592 -0.70949084
0.09994388  0.69708598 0.01278494 0.00828441 0.01436806 -0.00028867 0.00345446  0.03382492 -0.00860863 0.10273287 -0.18476641 0.75739253 9.67757702  -41.10093307 -165.43136597 4.96658373 0.70938826 -0.02119486 -0.01243492 -0.70438939
0.10001016  0.69294846 0.01861091 0.00698280 0.01533163 0.00161725 0.00047682  0.03082263 -0.00403461 0.13371459 -0.19476096 1.16223526 9.63719368  -41.07713699 -166.12306213 5.00624037 0.71478170 -0.02055397 -0.01186073 -0.69894493
0.10999084  0.68742532 0.02743665 0.00892046 0.01626657 0.00525057 -0.00441805  0.00819659 0.01304595 0.14523435 -0.09332602 1.72846448 10.03919029  -41.03402328 -166.80857849 5.04620647 0.72042757 -0.02042158 -0.00827053 -0.69318008
0.09998202  0.68593204 0.02076594 0.01363106 0.01659797 0.00634711 -0.00015872  -0.03973596 0.04829096 0.15571655 -0.03737329 1.34544802 9.91770172  -40.98639297 -167.49208069 5.08704519 0.72617596 -0.01836624 -0.00574170 -0.68723953
0.10010314  0.68106800 0.01683691 0.01391705 0.01709881 0.00688485 0.00037587  -0.00625982 0.06066097 0.15903664 -0.17239894 1.23670065 9.54293251  -40.93165970 -168.17031860 5.12350798 0.73204279 -0.01593267 -0.00319250 -0.68106484
0.10992694  0.67501760 0.01788229 0.01560380 0.01777053 0.00745475 0.00053672  0.00620727 0.06406058 0.16339490 -0.17359807 1.20594871 9.38593197  -40.86476898 -168.84161377 5.15656853 0.73807508 -0.01324799 -0.00048078 -0.67458838
0.09995103  0.66761857 0.02040586 0.01815644 0.01750656 0.00611053 -0.00169891  0.00292399 0.07141243 0.16960585 -0.27222961 1.51347744 9.64961147  -40.78414536 -169.50422668 5.18673992 0.74393940 -0.01184235 0.00247572 -0.66813755
0.11002302  0.65648264 0.01879206 0.01753649 0.01797657 0.00277017 -0.00043506  -0.01322575 0.05766403 0.16891152 -0.50783873 1.53211415 9.43488407  -40.69476700 -170.15461731 5.21184826 0.74990803 -0.01106661 0.00376463 -0.66143882
0.10003185  0.65530837 0.01395898 0.01309602 0.01827754 0.00050499 0.00247567  -0.00791480 0.02719642 0.17422318 -0.45610771 1.31934047 8.95992565  -40.59875870 -170.80287170 5.23053312 0.75593323 -0.00993076 0.00324623 -0.65456533
0.10031915  0.63843745 0.01792385 0.00862149 0.01767758 0.00081285 -0.00109858  0.02105178 0.01054337 0.17535293 -0.30213982 1.57908893 9.44415188  -40.48952866 -171.43206787 5.24397421 0.76168233 -0.01005676 0.00399931 -0.64786023
0.10963202  0.64097017 0.02132898 0.00956577 0.01652216 0.00081904 -0.00382842  -0.00322094 0.00905526 0.17109494 -0.34267232 1.54885435 9.43141174  -40.36540985 -172.06118774 5.25754738 0.76698649 -0.01122884 0.00562441 -0.64154029
0.10002685  0.63579839 0.01610425 0.00702213 0.01477207 0.00448235 -0.00252881  -0.03404792 0.01286054 0.15912388 -0.31729698 1.57827103 10.13095474  -40.23699951 -172.68405151 5.26784849 0.77167630 -0.01073762 0.00824071 -0.63587141
0.09998202  0.63630712 0.00634301 0.01085331 0.01263066 0.00305916 0.00309004  -0.01474245 0.04185959 0.14440741 -0.29814523 1.04044712 10.06462002  -40.10882568 -173.30734253 5.27912283 0.77567708 -0.00852178 0.00851989 -0.63101494
0.11000013  0.63068795 0.00579299 0.01154030 0.01122613 0.00062359 0.00324070  0.02418549 0.03196609 0.12621374 -0.33681703 0.66843647 9.45666981  -39.97453690 -173.92362976 5.28896761 0.77921647 -0.00701584 0.00779513 -0.62666714
0.10004282  0.62103581 0.01978916 0.01142958 0.01019865 -0.00258599 -0.00432211  0.02835800 0.00537230 0.10956283 -0.53621596 1.27698231 9.67140293  -39.82178879 -174.52595520 5.29790163 0.78239274 -0.00947194 0.00816477 -0.62265980
0.10992813  0.61339039 0.02019343 0.00998842 0.00907385 -0.00575256 -0.00485377  -0.03553987 -0.02258855 0.10040320 -0.57184982 1.34437561 9.59261227  -39.66419220 -175.11911011 5.30678082 0.78520048 -0.01312110 0.00745155 -0.61905777
0.10003090  0.60640317 0.00830691 0.00310190 0.00935140 -0.01052460 0.00063031  -0.04327095 -0.05754300 0.09000424 -0.48828539 0.43272918 9.25511932  -39.51448441 -175.70678711 5.31238842 0.78812009 -0.01607586 0.00317167 -0.61530334
0.09996414  0.60970521 -0.00025992 -0.00260142 0.00848130 -0.00803556 0.00545025  -0.00141081 -0.09469514 0.08896076 -0.09732659 0.27773157 9.70184326  -39.36677551 -176.29829407 5.31880999 0.79077649 -0.01636593 -0.00160462 -0.61188412
0.11005998  0.61549872 0.00282568 -0.00716514 0.00685754 0.00065615 0.00180734  0.04661784 -0.07752660 0.08164310 0.57441938 0.63299245 10.39206886  -39.20955658 -176.89338684 5.32547045 0.79288459 -0.01545498 -0.00183886 -0.60917300
0.10000992  0.62909907 0.01415413 0.00312058 0.00624250 0.00819384 -0.00280819  0.01050214 0.00502920 0.06755870 0.73243690 1.27634764 10.56953144  -39.03364563 -177.49734497 5.34195423 0.79476380 -0.01409088 0.00231749 -0.60675085
0.09990811  0.63217545 0.01209418 0.00905628 0.00459713 0.01174201 -0.00336143  -0.01558217 0.06885165 0.06183703 0.52408910 0.84071988 10.51202393  -38.85509109 -178.10371399 5.35918283 0.79610997 -0.01187184 0.00804086 -0.60498208
0.11006093  0.63253677 0.00903390 0.01750387 0.00233934 0.01002039 -0.00216944  -0.03619562 0.10903534 0.04734524 0.36991718 0.78889591 10.29476929  -38.67648315 -178.71055603 5.37740898 0.79675668 -0.00970015 0.01270210 -0.60408890
0.10011101  0.62207091 -0.00035982 0.01277735 0.00106290 0.00003027 0.00404315  -0.00505426 0.08843340 0.02318510 -0.01661965 0.13160083 8.68960953  -38.50856781 -179.30963135 5.38488960 0.79709536 -0.00807289 0.01149894 -0.60368997
0.10996008  0.61903238 -0.00000997 0.00866872 0.00134257 -0.00380885 0.00346580  0.02869073 0.01260870 0.01374196 -0.12532318 -0.06703114 8.63953972  -38.34066772 -179.90551758 5.38824129 0.79753566 -0.00783178 0.00894036 -0.60315472
0.09987092  0.62036133 -0.00247700 -0.00072786 0.00165443 -0.00038182 0.00379748  0.03749833 -0.02768766 0.01282414 0.18135937 0.42739558 9.52029705  -38.17417526 -180.50311279 5.38458538 0.79804963 -0.00642413 0.00765049 -0.60250890
0.10000587  0.62479758 0.00379818 0.00020324 0.00181969 0.00189433 -0.00234476  0.03448882 -0.00267820 0.01634719 0.33543217 0.62613225 9.82180691  -37.99941635 -181.10298157 5.38192225 0.79858249 -0.00678342 0.00911825 -0.60177809
0.11002016  0.62839717 0.00525644 0.00649292 0.00278408 0.00405281 0.00019672  -0.00805116 0.01634747 0.01725976 0.45659453 0.41526014 10.10564899  -37.82105637 -181.70558167 5.38427734 0.79939979 -0.00547488 0.01068853 -0.60067940
0.10001993  0.63985515 0.00863034 0.01331828 0.00330955 0.00562627 0.00012844  -0.00358596 0.03639460 0.02785561 0.22707963 0.30705428 10.33100986  -37.63448334 -182.31781006 5.39067984 0.80035967 -0.00371970 0.01291065 -0.59936953
0.10019112  0.64266777 0.00867048 0.01349162 0.00437886 0.00299701 0.00125933  0.00400173 0.04688188 0.03048365 0.17768347 0.60746479 9.38780117  -37.44512177 -182.93214417 5.39356470 0.80165142 -0.00229112 0.01374375 -0.59762943
0.10978794  0.64604491 0.00988892 0.01123122 0.00643399 0.00108169 0.00195343  0.00617691 0.03003143 0.04216860 0.04109500 0.28629544 8.92250061  -37.25105286 -183.54853821 5.39212608 0.80356377 -0.00114022 0.01360445 -0.59506208
0.10002804  0.64825964 0.00901821 0.01055564 0.00839082 0.00260523 0.00192584  0.01504278 0.01680636 0.06040086 0.22293843 0.59345603 9.60328388  -37.05326080 -184.16603088 5.38922119 0.80603468 0.00046376 0.01408932 -0.59170038
0.10994601  0.64648777 0.00911918 0.00980305 0.00999896 0.00142969 0.00221473  0.01499593 0.02729525 0.07866026 0.15276626 0.81447315 10.08711529  -36.85079575 -184.78012085 5.38383675 0.80897099 0.00185010 0.01401436 -0.58767855
0.10000181  0.64640003 0.01478254 0.01069895 0.01167742 -0.00137664 -0.00122147  0.02054034 0.00763519 0.09592906 -0.00781936 0.76532567 9.60315132  -36.63686371 -185.39033508 5.37826967 0.81239873 0.00103448 0.01380015 -0.58293808
0.10005403  0.64794284 0.02090703 0.01078885 0.01213858 -0.00343505 -0.00172430  -0.01127883 -0.01267983 0.11009488 0.03419043 1.33075643 9.42279243  -36.40950012 -185.99751282 5.37344360 0.81594402 -0.00057797 0.01289055 -0.57798690
0.10994196  0.65506989 0.01726589 0.00781195 0.01222991 -0.00349250 -0.00102046  -0.01051379 -0.03023061 0.11613084 0.17554440 1.13745737 9.64368248  -36.17586899 -186.60977173 5.36763668 0.81948352 -0.00191784 0.01175519 -0.57297897
0.10000110  0.66650397 0.01728606 0.01015275 0.01250797 -0.00126808 0.00101613  -0.01271374 -0.03205099 0.11918485 0.31995580 0.86884010 9.64570141  -35.93073273 -187.22988892 5.36612320 0.82305914 -0.00178615 0.01095661 -0.56784713
0.09999990  0.67614484 0.01662219 0.01079278 0.01224504 0.00279265 0.00110165  0.00850267 -0.01144154 0.12020481 0.47112238 1.01128662 10.63392448  -35.67504501 -187.85612488 5.36583424 0.82650465 -0.00047793 0.01181141 -0.56280577
0.10998201  0.67366117 0.02517061 0.01249848 0.01185774 0.00229377 -0.00159985  0.00663701 0.01770118 0.11801361 0.39475748 1.25759637 10.09958935  -35.40466690 -188.47378540 5.36518431 0.82981271 -0.00043183 0.01321202 -0.55788535
0.10015106  0.67387426 0.02197663 0.00879990 0.01233676 0.00116515 -0.00114346  -0.00819930 0.01635430 0.11522134 0.32010397 0.98051208 10.08339024  -35.12995148 -189.08955383 5.35918999 0.83323020 -0.00050469 0.01401588 -0.55274838
0.10985708  0.68711329 0.01732541 0.00944811 0.01043496 0.00333199 -0.00435913  -0.01566138 0.01002147 0.11781061 0.55726433 1.33112299 9.30135441  -34.84679413 -189.71588135 5.35268593 0.83607733 -0.00134022 0.01660646 -0.54835856
0.09999800  0.68919951 0.01469065 0.01024944 0.00787561 -0.00026187 -0.00338806  -0.03279793 0.02744206 0.09824958 0.42858490 1.06828332 9.56737041  -34.55868530 -190.34217834 5.34450436 0.83822888 -0.00276617 0.01742518 -0.54503310
0.09999585  0.70495647 0.00722936 0.01375323 0.00485644 0.00316804 -0.00087125  -0.03543260 0.00075119 0.07769141 0.56732213 0.76737219 9.76563263  -34.26593781 -190.98364258 5.33961010 0.83952028 -0.00222945 0.01899823 -0.54299152
0.11015701  0.71488112 -0.00441141 0.01114161 0.00284143 0.00386181 0.00257065  -0.00851726 0.03254593 0.04951882 0.70331931 0.63109314 10.39420033  -33.97676468 -191.63746643 5.32977819 0.84025341 -0.00007629 0.01992746 -0.54182756
0.09987116  0.70919496 -0.00480295 0.00927629 0.00032502 -0.00389295 0.00430159  0.02540092 0.02316169 0.02942697 0.33613741 0.40472671 8.63321209  -33.68859863 -192.28540039 5.31546021 0.84037912 0.00068005 0.01712663 -0.54172790
0.09995699  0.71973151 -0.00159452 0.00681678 -0.00129316 -0.00026123 0.00120667  0.03974265 -0.02478004 0.00626592 0.55826479 0.35878167 10.20317841  -33.39299011 -192.94151306 5.30105257 0.84003037 0.00110497 0.01669017 -0.54228145
0.11009502  0.73050326 -0.00652992 0.00831099 -0.00080484 -0.00282000 0.00352461  0.00821629 -0.00419057 -0.00869596 0.60981745 0.31165847 9.97593784  -33.09825516 -193.60987854 5.28810596 0.83983290 0.00181320 0.01455017 -0.54264694
0.09991789  0.74557930 -0.01476156 0.00734277 -0.00015332 -0.00053867 0.00405053  0.03469980 -0.02794102 -0.00667721 0.53966957 -0.06704434 9.45624161  -32.80537796 -194.29560852 5.27594471 0.83979011 0.00336671 0.01322496 -0.54273969
0.11020803  0.74806947 -0.01172630 0.00736004 -0.00060465 0.00569066 0.00326776  0.03491342 -0.00401200 -0.00156501 0.61114341 0.36611915 10.66169739  -32.50883484 -194.98242188 5.26405382 0.83957583 0.00627947 0.01472775 -0.54300654
0.09980011  0.75113511 -0.00959818 0.01108552 -0.00112490 0.00291532 0.00067762  0.03291253 0.04257120 -0.00577473 0.24479291 0.48217136 9.92471409  -32.20953369 -195.67140198 5.25148821 0.83924544 0.00734773 0.01577049 -0.54347438
0.09998679  0.75102150 -0.00523797 0.01351748 -0.00174823 0.00272282 -0.00003137  0.00987250 0.02938493 -0.01050481 0.08638143 0.72017020 9.84660912  -31.90706635 -196.35885620 5.23914433 0.83874792 0.00806167 0.01692734 -0.54419702
0.10995913  0.75311071 -0.00367744 0.00886145 -0.00148943 0.00059380 -0.00001660  0.00191603 0.02518285 -0.01476390 -0.02511681 0.26284745 9.25446701  -31.60363960 -197.04794312 5.22002459 0.83833742 0.00820386 0.01718676 -0.54481888
0.09999108  0.75177372 -0.00083641 0.00898173 -0.00215866 0.00059979 -0.00139532  -0.00094704 0.01006935 -0.01314208 -0.04322226 0.40791044 9.35120201  -31.29919052 -197.73509216 5.20062017 0.83774936 0.00776450 0.01782757 -0.54570866
0.11023784  0.74731237 -0.00144624 0.01106956 -0.00191665 -0.00045152 -0.00080555  -0.01534953 0.01015248 -0.02001125 -0.13045162 0.57274538 10.08391190  -30.99853516 -198.41912842 5.18303537 0.83723301 0.00728681 0.01786611 -0.54650581
0.09979796  0.74737757 -0.00235562 0.01000621 -0.00138220 -0.00347637 0.00050895  -0.00895405 -0.00637265 -0.01758851 -0.22319147 0.22015144 10.01151276  -30.70000839 -199.10412598 5.16474009 0.83688325 0.00653649 0.01627728 -0.54710025
0.09998417  0.74369925 -0.00414284 0.00167993 -0.00083875 -0.00697729 0.00084163  0.00510118 -0.03408752 -0.01289342 -0.18055195 0.17286891 9.37776279  -30.40567017 -199.78669739 5.14086676 0.83670348 0.00497186 0.01313076 -0.54747617
0.11001682  0.74521160 0.00160199 -0.00126764 -0.00112020 -0.00313120 -0.00235179  0.00453378 -0.06447231 -0.00782373 -0.16467373 0.71987826 9.61869431  -30.10599327 -200.46865845 5.11915874 0.83642048 0.00312309 0.01246838 -0.54793757
0.09998012  0.75049227 0.00331305 0.00095983 -0.00161980 0.00341165 -0.00136325  -0.01676682 -0.02946096 -0.01145127 -0.00021745 0.60573965 10.80798531  -29.80332947 -201.15519714 5.10186815 0.83595651 0.00347902 0.01427086 -0.54859912
0.10014105  0.74825269 0.00313379 0.00356605 -0.00122566 0.00450742 -0.00204189  -0.01074852 0.02287307 -0.01476638 -0.17447272 0.21122915 10.58246422  -29.50282478 -201.84025574 5.08469248 0.83559024 0.00385471 0.01671679 -0.54908532
0.10985589  0.74801230 0.00650318 0.00906762 -0.00263513 0.00160104 -0.00362579  -0.01642665 0.03582915 -0.01159075 -0.37105289 0.30104575 9.66774559  -29.20009041 -202.52420044 5.06961393 0.83485878 0.00275962 0.01838757 -0.55015010
0.09998202  0.74810404 0.00447190 0.00710456 -0.00517077 0.00067885 -0.00291979  -0.03270746 0.01367904 -0.02498757 -0.33991751 0.46603295 9.20595741  -28.90103722 -203.20974731 5.05140352 0.83343071 0.00168282 0.01948382 -0.55227786
0.11008191  0.74384308 -0.00356811 0.00482229 -0.00684697 0.00082601 0.00086323  -0.03262424 0.00954628 -0.04655823 -0.21168476 -0.03138862 9.64575291  -28.61465645 -203.89596558 5.03074884 0.83152610 0.00220427 0.01959329 -0.55513567
0.09991717  0.74518448 -0.00639794 0.00920618 -0.00941082 0.00050630 0.00000570  0.00612851 0.00489139 -0.06725026 -0.36205783 0.03148323 9.99001789  -28.33497047 -204.58654785 5.01395798 0.82889974 0.00225594 0.01981169 -0.55904168
0.10023689  0.73815149 -0.01000010 0.01230298 -0.01059196 -0.00132832 0.00220703  0.00720213 0.00028309 -0.08727672 -0.50275469 -0.28208432 10.25001144  -28.06767845 -205.27465820 5.00032997 0.82593799 0.00268822 0.01865305 -0.56344587
0.10976505  0.74279606 -0.00589017 0.01296388 -0.01126567 -0.00344135 0.00024411  0.02018743 -0.01514188 -0.09897641 -0.43925872 -0.62892020 9.34931850  -27.80215454 -205.96841431 4.98824453 0.82278180 0.00170603 0.01718284 -0.56809503
0.10002089  0.74343383 -0.00278701 0.00937539 -0.01236046 -0.00001504 -0.00270209  -0.00321847 -0.02771351 -0.10868251 -0.25014490 -0.17191233 9.22507286  -27.54137802 -206.66456604 4.97519922 0.81925672 0.00048865 0.01796126 -0.57314539
0.09999609  0.74838090 -0.01133540 0.00849397 -0.01152148 0.00708521 0.00406294  -0.02169594 0.00096446 -0.11714061 -0.29559499 -0.40802914 10.44581413  -27.29556084 -207.37142944 4.96146774 0.81586599 0.00408969 0.01968028 -0.57789153
0.10998511  0.74793202 -0.01534996 0.01150716 -0.00889849 0.00827461 0.00540685  0.03294699 0.06156116 -0.11164758 -0.27785233 -1.09674835 10.62826347  -27.06192589 -208.08201599 4.94565916 0.81317800 0.00860635 0.02149081 -0.58155447
0.10013390  0.74270016 -0.00629531 0.00907296 -0.00755742 0.00549267 0.00122847  0.04241163 0.07573747 -0.08663279 -0.27589726 -0.10071354 9.46956825  -26.82801247 -208.78659058 4.92139816 0.81090611 0.01062871 0.02339122 -0.58461195
0.10985708  0.74441850 0.00540680 0.00940304 -0.00511070 0.00294149 -0.00553050  0.01644948 0.05420307 -0.07475349 -0.26389983 0.50594139 8.64848804  -26.58788300 -209.49073792 4.89324284 0.80940276 0.00919359 0.02623089 -0.58659571
0.10002089  0.74392205 -0.00324409 0.01032448 -0.00255360 0.00199128 0.00055696  -0.04045868 0.03289507 -0.05003084 -0.28182974 0.06472181 9.41926384  -26.35969734 -210.19827271 4.86398983 0.80862391 0.00997034 0.02688408 -0.58762681
0.09998393  0.75236624 -0.00098989 0.01036885 -0.00170173 0.00040995 0.00127532  0.00055983 0.02536461 -0.02742472 -0.22150098 0.02186740 9.45506477  -26.12862396 -210.91366577 4.83282948 0.80811149 0.01058335 0.02668305 -0.58832967
0.11024022  0.74891478 0.00314313 0.00610410 -0.00107100 -0.00164368 0.00014972  0.01192458 0.01405698 -0.01704080 -0.29251128 0.46773297 9.44236279  -25.89604378 -211.62469482 4.79725504 0.80781722 0.01014566 0.02598075 -0.58877277
0.09978795  0.75470030 0.00827068 0.00505159 -0.00057078 -0.00166105 -0.00325826  -0.00150093 -0.01325519 -0.00915602 -0.35169989 0.42940891 9.19684315  -25.65757751 -212.33990479 4.76148605 0.80768514 0.00833325 0.02627241 -0.58896947
0.09997702  0.75950789 0.00290478 0.01094967 0.00044972 0.00132005 -0.00088944  -0.02499092 -0.01030137 -0.00740750 -0.01517464 0.41671970 9.94200420  -25.42292023 -213.06176758 4.73267937 0.80780381 0.00836852 0.02706555 -0.58877027
0.10999298  0.76100826 -0.00255511 0.01807438 0.00184343 0.00132186 -0.00072448  -0.01317840 0.01354212 0.00353416 -0.17396781 -0.00838921 10.04123497  -25.19245338 -213.78691101 4.70999575 0.80833125 0.00848930 0.02780508 -0.58800972
0.10016894  0.76317358 -0.00452531 0.01826941 0.00148484 0.00145294 0.00137064  -0.00366308 0.01439874 0.01566300 -0.13603346 0.29175949 9.96867180  -24.96186829 -214.51428223 4.68639517 0.80874085 0.00949092 0.02798374 -0.58742243
0.11004591  0.76627713 -0.00803688 0.01741676 0.00174255 -0.00006035 0.00351832  0.01238370 0.01693651 0.01631058 -0.19515386 0.23630512 9.98847580  -24.73266792 -215.24528503 4.66069412 0.80923522 0.01092118 0.02691887 -0.58676612
0.09978604  0.77485293 -0.00038550 0.01309619 0.00324677 0.00097356 0.00104259  0.03016451 -0.00394885 0.01742196 -0.21969636 0.45438135 9.32225990  -24.49245644 -215.98144531 4.63008451 0.81016755 0.01167219 0.02699029 -0.58546036
0.09998298  0.77614301 0.00589729 0.01658797 0.00447766 0.00218256 -0.00108114  0.00685544 0.00720760 0.02748203 -0.06101162 0.73180747 9.75457382  -24.24341583 -216.71621704 4.60201788 0.81145293 0.01193085 0.02816512 -0.58361679
0.10999513  0.78427774 0.01120343 0.01156341 0.00520531 0.00509902 -0.00248011  -0.01405882 0.01740152 0.04066176 -0.23236147 0.86203057 10.11893559  -23.98365974 -217.45556641 4.56663752 0.81291085 0.01247858 0.03092758 -0.58143252
0.10001898  0.78239524 0.00926450 0.01078554 0.00551917 0.00415426 -0.00094356  -0.01507630 0.04801489 0.04774910 -0.19565243 0.57888448 9.78031635  -23.72260857 -218.19216919 4.52655935 0.81445271 0.01338266 0.03285804 -0.57914418
0.10004687  0.78621632 0.01071255 0.01594182 0.00467071 0.00051328 -0.00083152  -0.01157439 0.03767019 0.05168214 -0.33877876 0.56536359 9.34417820  -23.45477486 -218.93060303 4.48801947 0.81580013 0.01326832 0.03327605 -0.57722336
0.10999608  0.78724396 0.01727460 0.01907790 0.00438506 -0.00154330 -0.00658381  -0.00965591 0.01144130 0.04498979 -0.41953057 1.09547842 10.17430878  -23.17684555 -219.66671753 4.45195818 0.81712723 0.01020737 0.03451050 -0.57533294
0.09993505  0.78839749 0.01751628 0.00666399 0.00475366 -0.00581246 -0.00377112  -0.06215749 -0.02104937 0.04236802 -0.28493166 0.68306345 8.26123142  -22.89547729 -220.40190125 4.40447664 0.81860393 0.00707941 0.03318843 -0.57335502
0.11000395  0.79148835 0.01517071 0.00895945 0.00471809 -0.00225057 -0.00409106  -0.04318193 -0.04425862 0.04432559 -0.22303016 0.63428384 10.11052513  -22.61145210 -221.13975525 4.36358213 0.82000262 0.00483734 0.03341774 -0.57136285
0.10002708  0.79692042 0.01342811 0.01596335 0.00474764 0.00119733 -0.00259416  -0.03778600 -0.02135460 0.04583045 -0.25038299 0.40780821 10.59914017  -22.32325745 -221.88232422 4.33102226 0.82134265 0.00419219 0.03463642 -0.56936723
0.10018492  0.79397959 0.01421562 0.01381876 0.00419821 -0.00101076 -0.00223133  -0.02810387 0.00541305 0.04433021 -0.35260892 0.37897301 10.66006756  -22.03194427 -222.62033081 4.29537916 0.82255727 0.00306032 0.03484512 -0.56760544
0.10978007  0.79975271 0.01141492 0.01510060 0.00428781 -0.00302025 -0.00041859  -0.02170642 -0.01925591 0.04020745 -0.53349930 0.53388005 9.07001686  -21.73798180 -223.36357117 4.26142550 0.82382447 0.00210810 0.03371288 -0.56583768
0.09999585  0.80132627 0.00859288 0.01642475 0.00493248 -0.00053051 -0.00018722  -0.01045729 -0.02216260 0.04196609 -0.34012115 0.37197846 10.07883263  -21.44271660 -224.10812378 4.23109150 0.82522655 0.00196443 0.03354146 -0.56380165
0.10005307  0.79969674 0.00724386 0.01316934 0.00492733 0.00186237 -0.00026866  -0.00047122 -0.00474523 0.04621727 -0.34488410 0.56936193 10.28700733  -21.14578056 -224.85005188 4.19793940 0.82658178 0.00245913 0.03438169 -0.56176013
0.10994911  0.79428285 0.00351987 0.00830917 0.00476797 -0.00079997 0.00330386  -0.00182379 0.01589940 0.04785827 -0.50848418 0.58878285 10.13089657  -20.85096741 -225.58662415 4.15876675 0.82792741 0.00368487 0.03311980 -0.55984437
0.10008192  0.78892481 0.00247632 0.00338116 0.00475584 -0.00134082 0.00299957  0.03472625 -0.00690277 0.04698478 -0.49852076 0.25980294 9.68509674  -20.55584526 -226.31700134 4.11554241 0.82927233 0.00463334 0.03171826 -0.55792463
0.10990191  0.79035145 0.00887403 -0.00057905 0.00449657 -0.00265780 -0.00046850  0.02683279 -0.01297816 0.04652179 -0.52332777 0.41936484 9.51972580  -20.25093842 -227.04473877 4.06905556 0.83056688 0.00377113 0.03073431 -0.55605739
0.10000300  0.79544431 0.01608196 0.00186372 0.00448243 0.00259519 -0.00483153  -0.00730038 -0.02140849 0.04343025 -0.32451296 0.86146569 10.09831142  -19.93395233 -227.77323914 4.02652025 0.83177906 0.00254975 0.03314381 -0.55411065
0.09999514  0.79100031 0.01468178 -0.00400052 0.00492587 0.00187746 -0.00341446  -0.04224519 0.01713467 0.04287969 -0.34254557 0.67307621 10.02273941  -19.61709976 -228.49641418 3.97620320 0.83311397 0.00172730 0.03486194 -0.55199885
0.11021304  0.77968407 0.00653955 0.00323157 0.00440553 -0.00327983 0.00203651  -0.03165349 0.01831482 0.04748109 -0.59074777 0.42351490 9.73144531  -19.30825615 -229.21101379 3.93241692 0.83438253 0.00175147 0.03292955 -0.55019844
0.09982586  0.77931935 0.00818403 -0.00220132 0.00433991 -0.00757177 0.00117159  0.01700501 -0.02687967 0.04340485 -0.69694746 0.42461994 9.60955048  -18.99505806 -229.92314148 3.88562083 0.83569318 0.00023633 0.02944081 -0.54840690
0.09997702  0.78397143 0.01665496 -0.00517822 0.00339393 -0.00476771 -0.00575132  0.01510321 -0.06601511 0.04305357 -0.49059182 0.81006831 9.34526157  -18.66899109 -230.63491821 3.84114027 0.83668399 -0.00342367 0.02901874 -0.54690588
0.10996294  0.79462010 0.01702752 -0.00244897 0.00316974 0.00312027 -0.00690858  -0.04829907 -0.04763642 0.03420915 -0.20454678 1.14277637 9.94117737  -18.33560944 -231.35537720 3.80244732 0.83748972 -0.00541945 0.03221520 -0.54547572
0.10003304  0.80126327 0.00559241 0.00360943 0.00301983 0.01106645 -0.00014200  -0.05506934 0.03977762 0.03175456 -0.16992089 0.13346122 11.25649357  -18.00750732 -232.08557129 3.76730299 0.83812106 -0.00241901 0.03690003 -0.54422939
0.10013294  0.80465657 0.00009804 0.00481564 0.00234505 0.01139223 0.00404815  -0.00742874 0.10519240 0.03001961 -0.13309507 -0.27068785 9.82211018  -17.68129730 -232.81991577 3.72444916 0.83853167 0.00241593 0.04058022 -0.54333425
0.10986400  0.80519348 0.00738759 0.01181077 0.00181522 0.00938244 -0.00076995  0.02794947 0.11016474 0.02364139 -0.42965207 0.27548176 8.99057198  -17.34665489 -233.55099487 3.67901325 0.83882672 0.00467512 0.04472246 -0.54253829
0.09999609  0.80077386 0.00842634 0.01946699 0.00221377 0.00403912 -0.00224521  -0.00713902 0.09057464 0.01834854 -0.62529832 0.64872795 9.25354576  -17.01146126 -234.27714539 3.63391519 0.83934069 0.00487618 0.04702041 -0.54154640
